Bid No,Items,Quantity,Department Name And Address,Start Date,End Date,RA available
['GEM/2025/B/6829824'],"DRV, SPEED, VFD MODULE, 3 PH, 415V, 315 KW HD",[2],Ministry of Steel Rashtriya Ispat Nigam Limited,2025-11-01T16:22:30Z,2025-11-01T16:22:30Z,No
['GEM/2025/B/6847818'],PAINTING OF MESH FENCING AND PRE FABRICATED CONTAINERAT DHANAVULAPADU YSR KADAPA DIST,[1],Ministry of Culture NA,2025-11-01T16:23:57Z,2025-11-01T16:23:57Z,No
['GEM/2025/B/6847975'],SUPPLY AND INSTALLATION OF ADVANCED LIGHTNING PROTECTION SYSTEM AT NANDALUR YSR KADAPA,[1],Ministry of Culture NA,2025-11-01T16:59:19Z,2025-11-01T16:59:19Z,No
['GEM/2025/B/6658270'],DDuU Repeater,[3],Ministry of Defence Department of Military Affairs,2025-10-04T14:41:45Z,2025-10-04T14:41:45Z,No
['GEM/2025/B/6818743'],Rubber Bellow for Reduction Gear Lub Oil System,[20],Ministry of Defence Department of Defence,2025-11-01T08:49:46Z,2025-11-01T08:49:46Z,No
['GEM/2025/B/6723510'],Custom Bid for Services - REPAIR OF UPS POWER MODULE AND RUGGEDIZED DC UPS POWER UNIT,[1],Ministry of Defence Department of Military Affairs,2025-11-01T09:22:50Z,2025-11-01T09:22:50Z,No
['GEM/2025/B/6804869'],RICE HUSK,[1000],Ministry of Steel Rashtriya Ispat Nigam Limited,2025-10-22T10:10:07Z,2025-10-22T10:10:07Z,No
['GEM/2025/B/6712369'],"Manpower Outsourcing Services - Minimum wage - Skilled; High School; Others,Manpower Outsourcing Se",[3],Ministry of Defence Department of Military Affairs,2025-10-31T16:48:23Z,2025-10-31T16:48:23Z,No
['GEM/2025/B/6844951'],"iPad Pro 13"" (Wi-Fi+ Cellular)",[1],Ministry of Petroleum and Natural Gas NA,2025-10-31T17:02:41Z,2025-10-31T17:02:41Z,No
['GEM/2025/B/6845115'],Cordless screw driver,[2],Department of Space Department of Space,2025-10-31T17:30:29Z,2025-10-31T17:30:29Z,No
['GEM/2025/B/6837099'],"Computer,Printers,laptop,GPS,Documentation,Queen Type Teak Wood Cot,Matress- Queen Size-4,Bed Sheet",[334],Environment Forests Science and Technology Department Andhra Pradesh,2025-10-31T17:33:09Z,2025-10-31T17:33:09Z,No
['GEM/2025/B/6845186'],"Heating Coils (Make-Kanthal),Heating Element Holder Alumina Tube,Ceramic Grooved brick for Furnace",[26],PMO Department of Atomic Energy,2025-10-31T17:26:11Z,2025-10-31T17:26:11Z,No
['GEM/2025/B/6845159'],General Purpose Battery Chargers,[2],Department of Space Department of Space,2025-10-31T17:25:14Z,2025-10-31T17:25:14Z,No
['GEM/2025/B/6854936'],Manpower Outsourcing Services - Minimum wage - Unskilled; Not Required; Others,[3],Ministry of Agriculture and Farmers Welfare Department of Agricultural Research and Education (DARE),2025-11-04T14:02:59Z,2025-11-04T14:02:59Z,No
['GEM/2025/B/6800121'],: Procurement of Spares for Haulotte Make Boom Lift at 765/400kV Vemagiri SS,[7],Ministry of Power POWER GRID Corporation OF INDIA Limited,2025-11-04T14:04:01Z,2025-11-04T14:04:01Z,No
['GEM/2025/B/6849370'],"3802602, TUNDISH TOTAL REFRACTORY MGMT",[2500],Ministry of Steel Rashtriya Ispat Nigam Limited,2025-11-04T14:37:59Z,2025-11-04T14:37:59Z,No
['GEM/2025/B/6711176'],"DISC SPRING 140X72X8,DISC SPRING 125X61X8",[175],Ministry of Steel Rashtriya Ispat Nigam Limited,2025-11-04T14:42:26Z,2025-11-04T14:42:26Z,No
['GEM/2025/B/6842088'],"RAW WATER PRESSURE SENSOR MAX 12 BAR,PLUG IN BOARD (MPU-23)",[2],Ministry of Defence Department of Defence,2025-10-31T09:29:55Z,2025-10-31T09:29:55Z,No
['GEM/2025/B/6842292'],Security Manpower Service (Version 2.0) - Office/Commercial/Institutions/ Residential; Unarmed Secu,[3],Ministry of Textiles NA,2025-10-31T09:32:52Z,2025-10-31T09:32:52Z,No
['GEM/2025/B/6842396'],Axial Magnetic Field Probe and Data Acquisition and Storage,[1],PMO Department of Atomic Energy,2025-10-31T09:59:38Z,2025-10-31T09:59:38Z,No
['GEM/2025/B/6841375'],"Table Dinning,Locker Metal,Chair PVC,PVC Chair,Dinning Table",[300],Ministry of Defence Department of Military Affairs,2025-10-31T09:46:40Z,2025-10-31T09:46:40Z,No
['GEM/2025/B/6840665'],"Mitsubishi air conditioner heavy duty 1.6 Tr,Inverter,Ceiling Fan,Exhaust Fan,Anti-skid PVC rubber ",[1626],Ministry of Culture NA,2025-10-30T16:48:20Z,2025-10-30T16:48:20Z,No
['GEM/2025/B/6816559'],Ratchet Type Torque Wrench,[5],Ministry of Railways Indian Railways,2025-10-30T16:47:05Z,2025-10-30T16:47:05Z,No
['GEM/2025/B/6779784'],Hemodialysis Machine with SLED and HDF,[2],Ministry of Health and Family Welfare Department of Health and Family Welfare,2025-10-15T17:01:46Z,2025-10-15T17:01:46Z,No
['GEM/2025/B/6779647'],Hemodialysis Machine,[15],Ministry of Health and Family Welfare Department of Health and Family Welfare,2025-10-15T17:04:00Z,2025-10-15T17:04:00Z,No
['GEM/2025/B/6736341'],Twin Lobe Roots Blower,[2],Ministry of Mines Materials,2025-09-27T15:20:25Z,2025-09-27T15:20:25Z,No
['GEM/2025/B/6838779'],Custom Bid for Services - Painting and NDT of Fire water tank,[1],Ministry of Petroleum and Natural Gas NA,2025-10-30T11:38:44Z,2025-10-30T11:38:44Z,No
['GEM/2025/B/6838709'],"pH buffer 7,Methamidophos,1-Aminohydantoin 13C3 2,4,5 13C3 AHD-C13,Endosulfan Sulfate,Sulfamethizol",[35],Ministry of Commerce and Industry Department of Commerce,2025-10-30T11:44:39Z,2025-10-30T11:44:39Z,No
['GEM/2025/B/6837027'],Electric Traction Lifts,[1],Ministry of Communications Department of Telecommunications (DOT),2025-10-30T11:18:39Z,2025-10-30T11:18:39Z,No
['GEM/2025/B/6810963'],"PIPE, CS, API-5A, Gr-J55, SMLS, 9.52mm, 80mm,SEAMLESS PIPE, SA106GR. B, OD88.9X11.13MM,SEAMLESS TUB",[700],Ministry of Steel Rashtriya Ispat Nigam Limited,2025-10-30T11:18:03Z,2025-10-30T11:18:03Z,No
['GEM/2025/B/6810849'],"TUBESSSMLS2MM12MM3000154,SSSEAMLESSPIPEOD2193023605,SSPIPE483X7143024947,SSPIPE603X87A313024950,PIP",[5125],Ministry of Steel Rashtriya Ispat Nigam Limited,2025-10-30T11:16:10Z,2025-10-30T11:16:10Z,No
['GEM/2025/B/6830071'],"ZIRCON MOULD WASH, ALCOHOL BASED,ZIRCON MOULD WASH, ALCOHOL BASED, Za,THINNER, MOULD, 25/50kg,MAGNA",[4500],Ministry of Steel Rashtriya Ispat Nigam Limited,2025-10-30T12:57:13Z,2025-10-30T12:57:13Z,No
['GEM/2025/B/6829022'],"CAMERA: IP, 4MP, 8-32MM, 4.3-50MM, 2592X1520,Installation Charges",[16],Ministry of Power NA,2025-10-30T12:51:42Z,2025-10-30T12:51:42Z,No
['GEM/2025/B/6822980'],CLIPS FOR ATTACHING TAGS,[4100000],Ministry of Steel Rashtriya Ispat Nigam Limited,2025-10-31T10:41:02Z,2025-10-31T10:41:02Z,No
['GEM/2025/B/6716582'],"SPR, DISC, 50 CRV 4, DIN 2093, 25.4X50X3MM,SPR, DISC, 50 CR V4, 20.4X40X2MM",[340],Ministry of Steel Rashtriya Ispat Nigam Limited,2025-10-31T10:31:42Z,2025-10-31T10:31:42Z,No
['GEM/2025/B/6842597'],"Hiring Of Agency For ISO Certification Service - ISO 9001 - Quality Management System (QMS), ISO 14",[1],Ministry of Civil Aviation Airports Authority of India (AAI),2025-10-31T10:48:09Z,2025-10-31T10:48:09Z,No
['GEM/2025/B/6842751'],"Multifunction Machine MFM (V2),Layer 2 Access Switch (V2)",[4],Ministry of Defence Department of Military Affairs,2025-10-31T11:07:36Z,2025-10-31T11:07:36Z,No
['GEM/2025/B/6840022'],Indigenous Manageable Layer 2 Networking Switches 24 Port,[1],Ministry of Defence Department of Military Affairs,2025-10-31T11:12:16Z,2025-10-31T11:12:16Z,No
['GEM/2025/B/6838089'],"Pressure Switch (HP) Part No. KP-5,PRESSURE SWITCH (LP) PART NO. KP-1,AMMETER PART NO. 0-250A RISHA",[8],Ministry of Defence Department of Defence,2025-10-31T11:34:10Z,2025-10-31T11:34:10Z,No
['GEM/2025/B/6826759'],Monthly Basis Cab & Taxi Hiring Services - SUV; 2000 KM PER MONTH AND 24000 CUMMULATIVE KM PER YEAR,[1],Ministry of Railways Indian Railways,2025-10-31T11:24:15Z,2025-10-31T11:24:15Z,No
['GEM/2025/B/6734864'],"Supply of 765kV Discharge Rods suitable for ACSR conductor for Subststion set as per TS,Supply of 7",[32],Ministry of Power POWER GRID Corporation OF INDIA Limited,2025-10-06T11:36:56Z,2025-10-06T11:36:56Z,No
['GEM/2025/B/6692769'],PROCUREMENT OF PERSONAL DEVICE/LAPTOP AS PER SPECS,[1],Ministry of Defence Department of Military Affairs,2025-10-31T11:28:21Z,2025-10-31T11:28:21Z,No
['GEM/2025/B/6841498'],Bus Hiring Service - Short Term - Local; 40-42; A.C. Deluxe (ACX); 80,[5],Ministry of Petroleum and Natural Gas NA,2025-11-01T12:34:39Z,2025-11-01T12:34:39Z,No
['GEM/2025/B/6849307'],Shoe Cover Dispenser (V2),[25],Ministry of Health and Family Welfare Department of Health and Family Welfare,2025-11-04T15:45:22Z,2025-11-04T15:45:22Z,No
['GEM/2025/B/6828126'],Custom Bid for Services - SC for O&M of VRCFP Substations,[1],Ministry of Petroleum and Natural Gas NA,2025-11-04T11:19:12Z,2025-11-04T11:19:12Z,No
['GEM/2025/B/6855486'],Monthly Basis Cab & Taxi Hiring Services - Sedan; 2500 km x 320 hours; Local,[1],Ministry of Petroleum and Natural Gas Balmer Lawrie and Company Limited,2025-11-04T16:01:20Z,2025-11-04T16:01:20Z,No
['GEM/2025/B/6715418'],"Automatic Core Biopsy Gun with Coaxial needle 18Gx16cm,Automatic Core Biopsy Gun with Coaxial needl",[60],Ministry of Defence Department of Military Affairs,2025-10-14T11:55:16Z,2025-10-14T11:55:16Z,No
['GEM/2025/B/6812188'],Event or Seminar or Workshop or Exhibition or Expo Management Service - National; OUTSOURCING OF SE,[1],Ministry of Defence Department of Military Affairs,2025-11-04T09:26:24Z,2025-11-04T09:26:24Z,No
['GEM/2025/B/6852437'],Television (TV) (V2),[1],Ministry of Housing & Urban Affairs (MoHUA) HUDCO,2025-11-03T18:34:06Z,2025-11-03T18:34:06Z,No
['GEM/2025/B/6852390'],Custom Bid for Services - Outsourcing of Welding and gas cutting works during Examination of Rakes ,[1],Ministry of Railways Indian Railways,2025-11-03T18:34:04Z,2025-11-03T18:34:04Z,No
['GEM/2025/B/6852104'],BOLTS RATE CONTRACT FOR NPCB 2025-27,[30000],Ministry of Petroleum and Natural Gas NA,2025-11-03T18:30:03Z,2025-11-03T18:30:03Z,No
['GEM/2025/B/6843287'],Acetylene Pressure Regulator as per IS 6901,[14],Ministry of Railways Indian Railways,2025-11-03T19:35:39Z,2025-11-03T19:35:39Z,No
['GEM/2025/B/6838366'],"Ladder, Fire, Extension, 7.5m (Defence)",[1],Ministry of Defence Department of Military Affairs,2025-11-03T19:18:41Z,2025-11-03T19:18:41Z,No
['GEM/2025/B/6842426'],Hand Held Brush Cutter (V2),[1],Ministry of Defence Department of Military Affairs,2025-10-31T10:06:21Z,2025-10-31T10:06:21Z,No
['GEM/2025/B/6842387'],GASKETS,[150000],Ministry of Petroleum and Natural Gas NA,2025-10-31T10:03:37Z,2025-10-31T10:03:37Z,No
['GEM/2025/B/6836973'],"System with MSO H&S 2024 with 3 years warranty including 65"" smart display",[22],Health Medical and Family Welfare Department Andhra Pradesh,2025-10-31T10:01:09Z,2025-10-31T10:01:09Z,No
['GEM/2025/B/6761191'],Plastic Crates for Fruits and Vegetable (V2) conforming to IS 15532,[100],Ministry of Railways Indian Railways,2025-10-31T10:10:58Z,2025-10-31T10:10:58Z,No
['GEM/2025/B/6756853'],Nibbler,[2],Ministry of Railways Indian Railways,2025-10-31T10:02:46Z,2025-10-31T10:02:46Z,No
['GEM/2025/B/6727399'],Ear Plugs as per IS 9167,[4000],Ministry of Railways Indian Railways,2025-10-31T10:07:53Z,2025-10-31T10:07:53Z,No
['GEM/2025/B/6848092'],"SUPPLY, INSTALLATION AND FIXING OF VARIOUS DIMENSIONS MS GRILL DOORS AT VAIDHYANADHA SWAMY TEMPLE, ",[1],Ministry of Culture NA,2025-11-01T17:33:02Z,2025-11-01T17:33:02Z,No
['GEM/2025/B/6848155'],"SUPPLY, INSTALLATION AND FIXING OF MS PREFABRICATED CONTAINER AT VONTIMITTA, YSR KADAPA",[1],Ministry of Culture NA,2025-11-01T17:52:26Z,2025-11-01T17:52:26Z,No
['GEM/2025/B/6848132'],"SUPPLY AND INSTALLATION OF ADVANCED LIGHTNING SYSTEM AT VISWANATHASWAMY TEMPLE, SIVALAPALLI, YSR KA",[1],Ministry of Culture NA,2025-11-01T17:45:49Z,2025-11-01T17:45:49Z,No
['GEM/2025/B/6843380'],Custom Bid for Services - OVERHAULING WORKS IN OFFSITE AREA DURING THE OVERHAUL WORKS IN COOLING TO,[1],Ministry of Power NA,2025-10-31T15:22:57Z,2025-10-31T15:22:57Z,No
['GEM/2025/B/6813660'],Woodward Genset Control Package (Details as per Buyer specification documents),[1],Ministry of Heavy Industries and Public Enterprises Department of Heavy Industry,2025-10-22T14:21:46Z,2025-10-22T14:21:46Z,No
['GEM/2025/B/6848775'],"VZ9700001830_3PHASE FLAME PROOF WELDING RECEPTACLES,VZ9700001849_3PIN 240V_15A CONVENIENCE SOCKETS,",[47],Ministry of Heavy Industries and Public Enterprises Department of Heavy Industry,2025-11-02T14:02:08Z,2025-11-02T14:02:08Z,No
['GEM/2025/B/6848730'],"1 - 591540320000 - Pin Dia12 L495 SA276CondA Sol Anne TY310 - un priced bid,2 - 591540420000 - Pin ",[4700],Ministry of Heavy Industries and Public Enterprises Department of Heavy Industry,2025-11-02T14:08:44Z,2025-11-02T14:08:44Z,No
['GEM/2025/B/6848817'],"Coke Oven Gas Igniter With IFM Detail As Per Buyer Specification Document,Coke Oven Gas Igniter Wit",[24],Ministry of Heavy Industries and Public Enterprises Department of Heavy Industry,2025-11-02T15:06:58Z,2025-11-02T15:06:58Z,No
['GEM/2025/B/6682223'],4 ZONE 1 COMMON ZONE ICR 415 WT/3PH/50HZ,[1],Ministry of Defence Department of Military Affairs,2025-11-02T16:38:29Z,2025-11-02T16:38:29Z,No
['GEM/2025/B/6846347'],"Differential Pressure Gauge Patt. No. EM3312B-WB-117-01-EST-529-04,Differential Pressure Gauge Patt",[4],Ministry of Defence Department of Defence,2025-11-02T22:14:02Z,2025-11-02T22:14:02Z,No
['GEM/2025/B/6855486'],Monthly Basis Cab & Taxi Hiring Services - Sedan; 2500 km x 320 hours; Local,[1],Ministry of Petroleum and Natural Gas Balmer Lawrie and Company Limited,2025-11-04T16:01:20Z,2025-11-04T16:01:20Z,No
['GEM/2025/B/6856059'],Manpower Outsourcing Services - Minimum wage - Skilled; High School; Others,[1],Ministry of Textiles NA,2025-11-04T16:52:46Z,2025-11-04T16:52:46Z,No
['GEM/2025/B/6856023'],"Printed Stationery 1,Printed Stationery 2,Printed Stationery 3,Printed Stationery 4,Printed Station",[13370],"Ministry of Ports, Shipping and Waterways Dredging Corporation of India Limited",2025-11-04T16:46:58Z,2025-11-04T16:46:58Z,No
['GEM/2025/B/6838609'],Monthly Basis Cab & Taxi Hiring Services - Sedan; 2500 km x 320 hours; Local,[1],Ministry of Petroleum and Natural Gas Balmer Lawrie and Company Limited,2025-11-04T16:51:22Z,2025-11-04T16:51:22Z,No
['GEM/2025/B/6848078'],"DRILLING OF BOREWELL, LIGHTNING PROTECTION SYSTEM, RO, SUPPLY & INSTALLATION OF GRILL DOORS AT SIVA",[1],Ministry of Culture NA,2025-11-01T17:27:43Z,2025-11-01T17:27:43Z,No
['GEM/2025/B/6848092'],"SUPPLY, INSTALLATION AND FIXING OF VARIOUS DIMENSIONS MS GRILL DOORS AT VAIDHYANADHA SWAMY TEMPLE, ",[1],Ministry of Culture NA,2025-11-01T17:33:02Z,2025-11-01T17:33:02Z,No
['GEM/2025/B/6848155'],"SUPPLY, INSTALLATION AND FIXING OF MS PREFABRICATED CONTAINER AT VONTIMITTA, YSR KADAPA",[1],Ministry of Culture NA,2025-11-01T17:52:26Z,2025-11-01T17:52:26Z,No
['GEM/2025/B/6848132'],"SUPPLY AND INSTALLATION OF ADVANCED LIGHTNING SYSTEM AT VISWANATHASWAMY TEMPLE, SIVALAPALLI, YSR KA",[1],Ministry of Culture NA,2025-11-01T17:45:49Z,2025-11-01T17:45:49Z,No
['GEM/2025/B/6780825'],"VZ9700001067_BMS PLC SYSTEM along with accessories_Unit1,VZ9700001067_BMS PLC SYSTEM along with acc",[6],Ministry of Heavy Industries and Public Enterprises Department of Heavy Industry,2025-10-11T18:19:40Z,2025-10-11T18:19:40Z,No
['GEM/2025/B/6754113'],Air end block/ Screw compressor block for E-160 model ELGI make screw compressor without motor & co,[1],PMO Department of Atomic Energy,2025-10-04T17:04:58Z,2025-10-04T17:04:58Z,No
['GEM/2025/B/6813013'],"Drone or Unmanned Aerial Vehicle with Customized Payload (Defence Forces - Navy, Army and Air Force",[1],Ministry of Defence Department of Military Affairs,2025-11-03T11:23:11Z,2025-11-03T11:23:11Z,No
['GEM/2025/B/6812942'],"SPRING TYPE DIE, HELICAL COMPRESSION MATERIAL 51CrV4 MATERIAL SPEC AS PER DRG 10275178,helical spri",[218],Ministry of Steel Rashtriya Ispat Nigam Limited,2025-11-03T11:22:33Z,2025-11-03T11:22:33Z,No
['GEM/2025/B/6782595'],"LINE PIPE 18"" Dia, X-65, 9.53 mm thick 3LPP API5L PSL2,LINE PIPE 18"" Dia, X-65, 9.53 mm bare pipes ",[1500],Ministry of Petroleum and Natural Gas NA,2025-10-13T13:49:40Z,2025-10-13T13:49:40Z,No
['GEM/2025/B/6688215'],"Repair, Maintenance, and Installation of Plant/ Systems/Equipments (Version 2) - ONBOARD INS JALASH",[1],Ministry of Defence Department of Military Affairs,2025-11-03T11:18:13Z,2025-11-03T11:18:13Z,No
['GEM/2025/B/6782595'],"LINE PIPE 18"" Dia, X-65, 9.53 mm thick 3LPP API5L PSL2,LINE PIPE 18"" Dia, X-65, 9.53 mm bare pipes ",[1500],Ministry of Petroleum and Natural Gas NA,2025-10-13T13:49:40Z,2025-10-13T13:49:40Z,No
['GEM/2025/B/6688215'],"Repair, Maintenance, and Installation of Plant/ Systems/Equipments (Version 2) - ONBOARD INS JALASH",[1],Ministry of Defence Department of Military Affairs,2025-11-03T11:18:13Z,2025-11-03T11:18:13Z,No
['GEM/2025/B/6854675'],"Coconut Broom,Soft Brooms,Duster Cloth,Stick Brooms,Country baskets,Plastic Mugs,Jungle knifes,Scis",[62],Ministry of Culture NA,2025-11-04T13:11:34Z,2025-11-04T13:11:34Z,No
['GEM/2025/B/6854764'],"Coconut Broom,Soft Brooms,Paddle Brooms,Duster Cloth,Stick Brooms,Country baskets,Plastic Buckets,P",[49],Ministry of Culture NA,2025-11-04T13:24:07Z,2025-11-04T13:24:07Z,No
['GEM/2025/B/6854754'],Plain Copier Paper (V3) ISI Marked to IS 14490,[115],Ministry of Defence Department of Military Affairs,2025-11-04T13:20:14Z,2025-11-04T13:20:14Z,No
['GEM/2025/B/6561716'],"COMMAND CHAIR ( N0421-R020438),CHAIR EXECUTIVE ( N0421-R020446),CHAIR ARM TUBULAR HIDE ( N0421-0003",[1255],Ministry of Defence Department of Military Affairs,2025-10-07T17:42:40Z,2025-10-07T17:42:40Z,No
['GEM/2025/B/6854936'],Manpower Outsourcing Services - Minimum wage - Unskilled; Not Required; Others,[3],Ministry of Agriculture and Farmers Welfare Department of Agricultural Research and Education (DARE),2025-11-04T14:02:59Z,2025-11-04T14:02:59Z,No
['GEM/2025/B/6800121'],: Procurement of Spares for Haulotte Make Boom Lift at 765/400kV Vemagiri SS,[7],Ministry of Power POWER GRID Corporation OF INDIA Limited,2025-11-04T14:04:01Z,2025-11-04T14:04:01Z,No
['GEM/2025/B/6849370'],"3802602, TUNDISH TOTAL REFRACTORY MGMT",[2500],Ministry of Steel Rashtriya Ispat Nigam Limited,2025-11-04T14:37:59Z,2025-11-04T14:37:59Z,No
['GEM/2025/B/6711176'],"DISC SPRING 140X72X8,DISC SPRING 125X61X8",[175],Ministry of Steel Rashtriya Ispat Nigam Limited,2025-11-04T14:42:26Z,2025-11-04T14:42:26Z,No
['GEM/2025/B/6801247'],Manpower Outsourcing Services - Minimum wage - Skilled; Secondary School; Admin,[5],Ministry of Defence Department of Military Affairs,2025-11-06T14:42:29Z,2025-11-06T14:42:29Z,No
['GEM/2025/B/6768566'],"Electric Motor Load Test Fixtures,Motor to Dynamometer Couplers,Electric Motor Heat Management Plan",[10],Ministry of Defence Department of Defence Research & Development,2025-10-16T14:32:37Z,2025-10-16T14:32:37Z,No
['GEM/2025/B/6728271'],"8 channel data acquisition system with full software,Impact Hammer 2000 N Range,Load cell cable 3 m",[6],Ministry of Education Department of Higher Education,2025-10-15T10:42:33Z,2025-10-15T10:42:33Z,No
['GEM/2025/B/6697875'],IoT Teaching-Platfrom,[2],Ministry of Education Department of Higher Education,2025-10-15T10:37:55Z,2025-10-15T10:37:55Z,No
['GEM/2025/B/6697845'],Climatic Chamber,[1],Ministry of Education Department of Higher Education,2025-10-15T10:38:46Z,2025-10-15T10:38:46Z,No
['GEM/2025/B/6690976'],"CAT 6 UTP cable,Capping and casing,Conduit pipes,Dual face plate with mount box,CAT 6 RJ 45 keyston",[4106],Ministry of Defence Department of Military Affairs,2025-11-06T14:58:47Z,2025-11-06T14:58:47Z,No
['GEM/2025/B/6758332'],Underwater Acoustic Modem System with Integrated USBL for AUV,[1],Ministry of Defence Department of Defence Research & Development,2025-11-06T13:49:27Z,2025-11-06T13:49:27Z,No
['GEM/2025/B/6853497'],"PORTA CABIN, MILD STEEL, 20’ X 10’ X 8½ ’",[5],Ministry of Power NA,2025-11-06T15:11:12Z,2025-11-06T15:11:12Z,No
['GEM/2025/B/6686041'],Stationary Valve Regulated Lead Acid Batteries (V2) as per IS 15549,[20],Ministry of Defence Department of Military Affairs,2025-11-06T15:14:24Z,2025-11-06T15:14:24Z,No
['GEM/2025/B/6857922'],LED Luminaire (Recessed Luminaire) (V3) Conforming to IS 10322 (Part 5/Section 2),[330],Ministry of Railways Indian Railways,2025-11-06T11:06:24Z,2025-11-06T11:06:24Z,No
['GEM/2025/B/6831868'],"Split Air Conditioner Including Green AC, Wall Mount Type (V2)",[30],Ministry of Finance Department of Financial Services,2025-11-03T13:58:14Z,2025-11-03T13:58:14Z,No
['GEM/2025/B/6738846'],"460207500001,460207500002,460216500046,460216500047,460216500048,460216500049,460216500050,46021650",[104],Ministry of Petroleum and Natural Gas NA,2025-09-29T14:19:16Z,2025-09-29T14:19:16Z,No
['GEM/2025/B/6850536'],Repair and Overhauling Service - JOB WORK ORDER FOR REPAIR OF VEH TATA YODHA BA NO 23C 111953H; JOB,[1],Ministry of Defence Department of Military Affairs,2025-11-03T14:42:05Z,2025-11-03T14:42:05Z,No
